Date,Open,High,Low,Close,Adj Close,Volume
2010-09-30,135.500000,136.110001,133.669998,134.139999,97.336113,6425800
2010-10-01,135.509995,136.279999,135.089996,135.639999,98.424576,5621200
2010-10-04,135.229996,135.919998,134.389999,135.250000,98.141602,4059900
2010-10-05,136.179993,137.899994,136.119995,137.660004,99.890350,6202500
2010-10-06,136.880005,137.960007,136.830002,137.839996,100.020973,4783000
2010-10-07,137.919998,138.880005,137.520004,138.720001,100.659500,6440800
2010-10-08,138.399994,139.089996,138.059998,138.850006,100.753845,4540800
2010-10-11,138.789993,139.940002,138.639999,139.660004,101.341621,4004300
2010-10-12,138.399994,139.990005,138.270004,139.850006,101.479500,5637300
2010-10-13,139.910004,141.479996,139.779999,140.369995,101.856827,8784300
2010-10-14,140.350006,141.500000,139.690002,141.500000,102.676788,5653100
2010-10-15,142.100006,142.100006,140.539993,141.059998,102.357475,7220400
2010-10-18,140.899994,143.029999,140.839996,142.830002,103.641876,10322700
2010-10-19,137.300003,139.339996,136.699997,138.029999,100.158844,14159100
2010-10-20,138.279999,139.869995,138.130005,139.070007,100.913490,6945500
2010-10-21,139.809998,140.490005,138.399994,139.830002,101.464973,6221200
2010-10-22,140.149994,140.750000,139.460007,139.669998,101.348885,4105300
2010-10-25,140.419998,141.399994,139.809998,139.839996,101.472183,4870000
2010-10-26,139.289993,142.000000,138.529999,140.669998,102.074509,7327100
2010-10-27,139.520004,141.570007,139.000000,141.429993,102.625969,6465300
2010-10-28,141.839996,141.949997,140.419998,140.899994,102.241379,5481600
2010-10-29,140.899994,144.000000,140.750000,143.600006,104.200592,8439300
2010-11-01,143.639999,144.259995,142.320007,143.320007,103.997406,5674600
2010-11-02,143.850006,144.710007,143.710007,143.839996,104.374733,4626400
2010-11-03,144.240005,144.460007,142.630005,144.169998,104.614204,5182100
2010-11-04,144.820007,146.839996,144.710007,146.789993,106.515343,6622500
2010-11-05,145.940002,146.929993,145.669998,146.919998,106.609657,4995800
2010-11-08,145.350006,146.580002,145.250000,146.460007,106.748177,4459700
2010-11-09,146.699997,147.529999,145.630005,146.139999,106.514931,5700600
2010-11-10,146.089996,146.789993,145.630005,146.550003,106.813766,5172000
2010-11-11,144.699997,145.500000,143.350006,145.429993,105.997437,4752200
2010-11-12,144.589996,145.770004,143.550003,143.740005,104.765686,4731500
2010-11-15,143.889999,144.750000,143.270004,143.639999,104.692787,3827700
2010-11-16,142.929993,143.380005,141.179993,142.240005,103.672409,6342100
2010-11-17,142.490005,142.490005,141.389999,141.949997,103.461029,4785900
2010-11-18,143.039993,144.990005,142.750000,144.360001,105.217560,4236200
2010-11-19,144.380005,145.350006,143.990005,145.050003,105.720482,5015900
2010-11-22,144.000000,145.429993,143.559998,145.389999,105.968269,3730700
2010-11-23,144.240005,144.529999,142.330002,143.179993,104.357552,4570300
2010-11-24,143.949997,146.440002,143.820007,145.809998,106.274399,4874100
2010-11-26,145.300003,145.300003,143.570007,143.899994,104.882271,2081300
2010-11-29,143.529999,143.669998,141.500000,142.889999,104.146141,5040300
2010-11-30,142.240005,142.759995,141.279999,141.460007,103.103897,7674800
2010-12-01,143.610001,145.130005,143.509995,144.410004,105.254028,6822800
2010-12-02,144.330002,145.850006,144.300003,145.179993,105.815247,5374000
2010-12-03,144.250000,145.679993,144.250000,145.380005,105.961037,3710600
2010-12-06,144.539993,145.869995,144.520004,144.990005,105.676758,3321800
2010-12-07,146.020004,146.300003,143.869995,144.020004,104.969765,4828600
2010-12-08,144.350006,145.649994,143.839996,144.979996,105.669472,4961400
2010-12-09,145.940002,145.940002,143.520004,144.300003,105.173836,4405300
2010-12-10,144.880005,144.949997,143.729996,144.820007,105.552849,3503800
2010-12-13,145.139999,145.399994,144.210007,144.279999,105.159279,4741000
2010-12-14,144.259995,146.009995,144.259995,145.820007,106.281738,4800800
2010-12-15,145.130005,145.720001,144.309998,144.720001,105.479942,4447400
2010-12-16,144.839996,145.320007,144.149994,144.550003,105.356049,4178600
2010-12-17,144.690002,145.500000,144.399994,145.000000,105.684059,10027000
2010-12-20,145.389999,145.539993,144.389999,144.509995,105.326881,3995000
2010-12-21,144.990005,145.990005,144.330002,145.740005,106.223389,3777100
2010-12-22,145.660004,146.399994,145.580002,145.949997,106.376442,3388800
2010-12-23,145.889999,146.330002,145.330002,145.889999,106.332726,2424500
2010-12-27,145.119995,145.699997,145.000000,145.339996,105.931854,2314700
2010-12-28,145.309998,146.149994,145.059998,145.710007,106.201546,2699600
2010-12-29,146.000000,147.500000,145.710007,146.520004,106.791908,3661100
2010-12-30,146.360001,147.110001,146.250000,146.669998,106.901199,3039100
2010-12-31,146.729996,147.070007,145.960007,146.759995,106.966820,2969800
2011-01-03,147.210007,148.199997,147.139999,147.479996,107.491608,4603800
2011-01-04,147.559998,148.220001,146.639999,147.639999,107.608238,5060100
2011-01-05,147.339996,147.479996,146.729996,147.050003,107.178162,4657400
2011-01-06,147.130005,148.789993,146.820007,148.660004,108.351669,5029200
2011-01-07,148.789993,148.860001,146.940002,147.929993,107.819580,4135700
2011-01-10,147.580002,148.059998,147.229996,147.639999,107.608238,3633400
2011-01-11,148.199997,148.350006,146.750000,147.279999,107.345818,4163600
2011-01-12,147.990005,149.289993,147.669998,149.100006,108.672363,4091500
2011-01-13,149.240005,149.289993,148.250000,148.820007,108.468285,3445800
2011-01-14,148.889999,150.000000,148.470001,150.000000,109.328308,4544200
2011-01-18,149.820007,151.460007,149.380005,150.649994,109.802071,9176900
2011-01-19,153.259995,156.130005,152.830002,155.690002,113.475510,12141000
2011-01-20,154.529999,155.960007,154.449997,155.800003,113.555687,7439900
2011-01-21,156.399994,156.779999,154.960007,155.500000,113.337029,7009000
2011-01-24,155.419998,159.789993,155.330002,159.630005,116.347160,7285100
2011-01-25,159.210007,164.350006,159.000000,161.440002,117.666451,8260800
2011-01-26,161.669998,161.899994,160.419998,161.039993,117.374878,5353100
2011-01-27,161.429993,162.179993,160.860001,161.070007,117.396736,4878300
2011-01-28,161.050003,161.919998,158.669998,159.210007,116.041054,6725600
2011-01-31,159.179993,162.000000,158.679993,162.000000,118.074593,7197200
2011-02-01,162.110001,163.940002,162.000000,163.559998,119.211594,5831300
2011-02-02,163.399994,163.600006,162.610001,163.300003,119.022110,3904000
2011-02-03,163.160004,164.199997,162.809998,163.529999,119.189728,4683400
2011-02-04,163.479996,164.139999,163.220001,164.000000,119.532295,3755200
2011-02-07,164.080002,164.990005,164.020004,164.820007,120.130005,4928100
2011-02-08,164.820007,166.250000,164.320007,166.050003,121.505592,5612600
2011-02-09,165.619995,165.970001,164.100006,164.649994,120.481216,4633600
2011-02-10,163.899994,165.000000,163.179993,164.089996,120.071426,5737800
2011-02-11,163.979996,165.009995,163.309998,163.850006,119.895828,5185200
2011-02-14,164.179993,164.380005,162.850006,163.220001,119.434830,4129800
2011-02-15,162.889999,163.570007,162.520004,162.839996,119.156708,3768700
2011-02-16,163.330002,163.600006,162.750000,163.399994,119.566505,3216000
2011-02-17,163.300003,164.669998,162.850006,164.240005,120.181229,3230500
2011-02-18,164.460007,164.839996,164.100006,164.839996,120.620224,4245000
2011-02-22,163.570007,164.259995,161.779999,161.949997,118.505493,5209300
2011-02-23,161.809998,162.679993,160.139999,160.179993,117.210274,5998100
2011-02-24,159.630005,161.270004,159.029999,160.770004,117.642036,5707500
2011-02-25,161.059998,162.339996,160.860001,162.279999,118.746956,4518400
2011-02-28,162.360001,162.990005,161.240005,161.880005,118.454262,4773000
2011-03-01,163.149994,163.149994,159.880005,159.970001,117.056625,4382800
2011-03-02,159.429993,161.110001,159.410004,160.160004,117.195717,3413000
2011-03-03,161.419998,164.000000,161.270004,163.479996,119.625053,4057800
2011-03-04,163.399994,164.309998,160.649994,161.830002,118.417671,4910700
2011-03-07,161.600006,162.979996,158.850006,159.929993,117.027382,5312000
2011-03-08,159.699997,163.429993,159.210007,162.279999,118.746956,5384800
2011-03-09,163.470001,167.720001,163.279999,165.860001,121.366562,9086600
2011-03-10,164.639999,164.669998,161.380005,162.020004,118.556679,7041400
2011-03-11,162.399994,163.240005,160.839996,162.429993,118.856697,4271000
2011-03-14,161.160004,161.979996,160.089996,161.389999,118.095718,4300500
2011-03-15,157.350006,159.639999,156.880005,159.020004,116.361534,6475800
2011-03-16,156.520004,156.979996,151.710007,153.000000,111.956390,12195300
2011-03-17,154.000000,154.500000,152.699997,154.179993,112.819839,7376400
2011-03-18,156.500000,156.949997,154.320007,155.889999,114.071167,11450000
2011-03-21,157.639999,159.630005,157.070007,157.679993,115.380951,5784000
2011-03-22,158.559998,158.610001,157.520004,158.000000,115.615120,4311400
2011-03-23,158.000000,160.080002,157.529999,159.529999,116.734680,4782500
2011-03-24,160.229996,160.710007,158.839996,160.039993,117.107864,5145800
2011-03-25,160.979996,162.740005,160.759995,162.179993,118.673805,5348100
2011-03-28,161.539993,162.580002,161.119995,161.369995,118.081062,3972800
2011-03-29,161.339996,163.089996,161.149994,162.880005,119.185997,3456700
2011-03-30,163.550003,163.990005,163.020004,163.600006,119.712906,3394100
2011-03-31,163.399994,164.059998,163.070007,163.070007,119.325050,3860800
2011-04-01,163.699997,164.419998,163.039993,164.270004,120.203171,4381900
2011-04-04,164.419998,164.729996,163.580002,164.250000,120.188515,3225100
2011-04-05,163.809998,164.699997,163.619995,163.990005,119.998260,3612000
2011-04-06,164.339996,164.750000,163.809998,164.039993,120.034882,3774800
2011-04-07,164.100006,164.550003,163.279999,164.380005,120.283623,3666700
2011-04-08,164.350006,164.380005,163.160004,164.050003,120.042145,3324100
2011-04-11,163.440002,164.000000,163.110001,163.949997,119.968925,4139000
2011-04-12,163.360001,163.770004,162.300003,163.250000,119.456795,3860600
2011-04-13,163.970001,164.929993,163.660004,163.949997,119.968925,4181900
2011-04-14,163.839996,165.360001,163.160004,164.970001,120.715355,4699100
2011-04-15,165.000000,166.339996,164.869995,166.210007,121.622704,5287400
2011-04-18,164.639999,166.160004,162.860001,165.940002,121.425171,6160700
2011-04-19,165.710007,166.380005,164.440002,165.399994,121.029953,6547100
2011-04-20,163.100006,165.889999,162.190002,164.750000,120.554344,10891800
2011-04-21,165.630005,168.449997,164.860001,168.279999,123.137444,6158400
2011-04-25,167.649994,168.770004,167.229996,167.669998,122.691086,3583800
2011-04-26,167.990005,169.199997,167.399994,168.490005,123.291084,7300000
2011-04-27,168.610001,170.589996,168.460007,170.369995,124.666725,5299700
2011-04-28,169.990005,171.380005,169.699997,170.779999,124.966743,5087700
2011-04-29,171.100006,173.000000,170.479996,170.580002,124.820419,5587700
2011-05-02,172.110001,173.539993,171.490005,172.149994,125.969254,5396200
2011-05-03,172.000000,173.479996,171.229996,172.869995,126.496117,5007700
2011-05-04,172.360001,172.619995,169.589996,170.619995,124.849686,6890300
2011-05-05,170.470001,170.869995,167.500000,168.460007,123.269135,7332000
2011-05-06,169.029999,170.149994,168.240005,168.889999,124.136452,4839400
2011-05-09,168.389999,169.850006,168.309998,169.100006,124.290794,3594800
2011-05-10,169.250000,170.899994,169.220001,170.380005,125.231628,4934800
2011-05-11,170.300003,170.520004,167.820007,169.500000,124.584793,4663200
2011-05-12,169.649994,172.770004,168.649994,172.240005,126.598740,5138500
2011-05-13,171.699997,172.149994,169.440002,169.919998,124.893501,5167400
2011-05-16,169.809998,170.639999,168.309998,168.860001,124.114395,4662200
2011-05-17,167.850006,171.410004,166.529999,170.500000,125.319824,8773200
2011-05-18,170.100006,171.190002,169.460007,170.440002,125.275757,4154300
2011-05-19,170.860001,171.399994,169.320007,170.589996,125.385971,3538300
2011-05-20,170.399994,171.149994,169.380005,170.160004,125.069969,4869900
2011-05-23,168.580002,168.690002,167.070007,168.259995,123.673393,5144000
2011-05-24,168.500000,168.669998,167.509995,167.990005,123.474953,4643600
2011-05-25,167.630005,168.399994,167.509995,167.750000,123.298515,3882100
2011-05-26,167.460007,167.500000,165.899994,167.179993,122.879578,5771300
2011-05-27,167.910004,168.470001,167.000000,167.500000,123.114799,3277600
2011-05-31,168.440002,169.889999,167.820007,168.929993,124.165871,9123400
2011-06-01,168.899994,169.580002,166.500000,166.559998,122.423851,5134600
2011-06-02,166.440002,167.100006,165.710007,166.089996,122.078384,3854100
2011-06-03,164.300003,165.889999,164.130005,165.050003,121.314018,5230500
2011-06-06,164.759995,165.580002,164.270004,164.750000,121.093460,3619700
2011-06-07,165.110001,165.240005,163.610001,163.690002,120.314392,4187000
2011-06-08,163.270004,164.850006,163.259995,164.339996,120.792130,3850800
2011-06-09,165.009995,165.960007,164.759995,164.839996,121.159637,4299800
2011-06-10,164.570007,164.839996,162.869995,163.179993,119.939514,4683300
2011-06-13,164.440002,164.460007,162.729996,163.169998,119.932159,5099200
2011-06-14,163.869995,164.570007,163.649994,164.119995,120.630470,7050000
2011-06-15,162.750000,163.410004,161.520004,162.330002,119.314735,5225600
2011-06-16,162.059998,163.630005,161.779999,162.669998,119.564629,4861100
2011-06-17,164.240005,165.100006,163.580002,164.440002,120.865685,7149700
2011-06-20,163.699997,165.610001,163.589996,165.020004,121.291924,3956100
2011-06-21,165.199997,166.750000,164.000000,166.220001,122.173935,5387300
2011-06-22,165.589996,166.809998,165.100006,165.679993,121.777054,3960500
2011-06-23,164.059998,166.729996,163.800003,166.119995,122.100456,5271500
2011-06-24,165.850006,165.940002,164.570007,165.070007,121.328690,4402600
2011-06-27,165.740005,168.240005,165.210007,167.619995,123.203003,4446700
2011-06-28,168.330002,170.699997,168.009995,170.009995,124.959686,4850000
2011-06-29,170.610001,170.860001,169.820007,170.539993,125.349220,3817100
2011-06-30,171.110001,172.449997,170.750000,171.550003,126.091576,5105200
2011-07-01,171.610001,174.649994,171.490005,174.539993,128.289291,5181700
2011-07-05,173.520004,175.429993,173.520004,175.429993,128.943466,4586500
2011-07-06,175.190002,177.770004,175.089996,177.710007,130.619263,5885900
2011-07-07,176.779999,177.270004,176.119995,176.479996,129.715195,5905600
2011-07-08,175.490005,176.490005,175.009995,176.490005,129.722580,4399900
2011-07-11,174.899994,176.149994,174.610001,174.990005,128.619995,4766500
2011-07-12,174.929993,175.369995,173.889999,174.050003,127.929108,5036800
2011-07-13,174.899994,176.320007,174.000000,174.320007,128.127579,4074800
2011-07-14,174.399994,176.100006,173.839996,174.229996,128.061432,4613100
2011-07-15,175.080002,175.940002,174.070007,175.539993,129.024292,5347100
2011-07-18,174.729996,176.460007,173.580002,175.279999,128.833206,8879700
2011-07-19,178.740005,185.210007,178.649994,185.210007,136.131836,13245600
2011-07-20,183.839996,184.419998,183.000000,183.649994,134.985214,5901100
2011-07-21,183.589996,185.500000,182.899994,184.899994,135.904037,4958400
2011-07-22,184.639999,185.630005,184.259995,185.179993,136.109787,4516100
2011-07-25,183.889999,184.960007,183.279999,183.699997,135.021942,4987000
2011-07-26,182.940002,184.050003,182.649994,182.929993,134.455994,4356200
2011-07-27,182.009995,182.910004,180.929993,181.350006,133.294693,5806800
2011-07-28,181.059998,183.270004,180.880005,181.800003,133.625488,4478800
2011-07-29,180.259995,183.429993,179.729996,181.850006,133.662231,6665600
2011-08-01,182.600006,183.690002,178.500000,180.750000,132.853729,5842700
2011-08-02,179.949997,182.289993,177.860001,178.050003,130.869202,5770400
2011-08-03,177.669998,179.229996,175.410004,178.830002,131.442474,6722000
2011-08-04,176.500000,177.919998,171.179993,171.479996,126.040100,11022300
2011-08-05,172.100006,174.220001,166.520004,172.979996,127.142647,11871800
2011-08-08,168.830002,172.610001,166.000000,166.220001,122.706009,15804900
2011-08-09,167.460007,171.050003,162.000000,170.610001,125.946678,12517600
2011-08-10,168.179993,169.229996,161.850006,162.539993,119.989388,13993600
2011-08-11,164.100006,168.770004,162.940002,166.729996,123.082489,9175600
2011-08-12,168.500000,169.380005,165.830002,168.199997,124.167633,5187000
2011-08-15,171.320007,174.000000,170.389999,172.990005,127.703720,7645400
2011-08-16,172.190002,172.190002,169.000000,171.240005,126.411819,5585400
2011-08-17,171.570007,172.990005,169.889999,171.479996,126.588982,5129700
2011-08-18,166.320007,166.460007,160.160004,163.830002,120.941658,15082600
2011-08-19,162.169998,163.940002,157.130005,157.539993,116.298279,14068600
2011-08-22,161.350006,161.679993,157.619995,158.979996,117.361320,7249100
